Datetime,Close,High,Low,Open,Volume
2026-01-02 14:30:00+00:00,273.39,277.82,272.38,272.69,7596139
2026-01-02 15:30:00+00:00,270.32,273.39,269.83,273.37,4078484
2026-01-02 16:30:00+00:00,270.15,270.96,269.11,270.30,2431873
2026-01-02 17:30:00+00:00,270.08,270.48,269.73,270.18,1780091
2026-01-02 18:30:00+00:00,270.13,270.25,269.02,270.09,2020830
2026-01-02 19:30:00+00:00,270.51,270.84,270.09,270.14,2106622
2026-01-02 20:30:00+00:00,270.98,271.05,270.35,270.53,2650904
2026-01-05 14:30:00+00:00,269.81,271.18,267.86,270.64,7189336
2026-01-05 15:30:00+00:00,268.79,270.22,268.70,269.80,3119976
2026-01-05 16:30:00+00:00,266.97,268.85,266.92,268.78,3085098
2026-01-05 17:30:00+00:00,267.42,267.89,266.77,266.99,2496455
2026-01-05 18:30:00+00:00,266.27,267.67,266.14,267.41,2514491
2026-01-05 19:30:00+00:00,267.02,267.04,266.20,266.27,2686552
2026-01-05 20:30:00+00:00,267.26,267.74,266.45,267.03,2894622
2026-01-06 14:30:00+00:00,264.03,267.55,263.03,267.01,8140729
2026-01-06 15:30:00+00:00,262.42,265.10,262.30,264.03,4820286
2026-01-06 16:30:00+00:00,262.88,263.00,262.21,262.42,3187699
2026-01-06 17:30:00+00:00,262.54,263.80,262.49,262.89,2583269
2026-01-06 18:30:00+00:00,262.88,263.07,262.54,262.93,2024107
2026-01-06 19:30:00+00:00,262.82,263.02,262.26,262.78,3190757
2026-01-06 20:30:00+00:00,262.42,262.96,262.40,262.83,2355864
2026-01-07 14:30:00+00:00,262.03,263.68,261.21,263.27,7368698
2026-01-07 15:30:00+00:00,261.08,262.29,260.91,262.02,3565599
2026-01-07 16:30:00+00:00,262.36,262.57,261.07,261.08,3336015
2026-01-07 17:30:00+00:00,261.22,262.70,261.08,262.37,2890664
2026-01-07 18:30:00+00:00,261.59,262.20,261.13,261.24,2574362
2026-01-07 19:30:00+00:00,261.33,262.52,261.26,261.59,2727906
2026-01-07 20:30:00+00:00,260.36,261.33,259.82,261.33,4547876
2026-01-08 14:30:00+00:00,256.74,257.77,255.70,256.38,10183679
2026-01-08 15:30:00+00:00,256.11,257.19,255.95,256.72,4167093
2026-01-08 16:30:00+00:00,256.71,258.60,255.97,256.11,3892484
2026-01-08 17:30:00+00:00,257.48,257.63,256.60,256.69,2448318
2026-01-08 18:30:00+00:00,256.60,257.52,256.30,257.51,2399355
2026-01-08 19:30:00+00:00,258.28,258.33,256.38,256.61,3537960
2026-01-08 20:30:00+00:00,259.06,259.28,257.96,258.28,3213685
2026-01-09 14:30:00+00:00,258.46,260.00,256.22,259.00,7220053
2026-01-09 15:30:00+00:00,256.96,258.75,256.88,258.46,3212319
2026-01-09 16:30:00+00:00,258.93,259.05,256.77,256.95,3345096
2026-01-09 17:30:00+00:00,259.12,259.16,258.24,258.91,2173770
2026-01-09 18:30:00+00:00,259.73,259.95,259.01,259.13,1971968
2026-01-09 19:30:00+00:00,259.96,260.21,259.68,259.73,2732054
2026-01-09 20:30:00+00:00,259.35,260.05,258.95,259.95,2303687
2026-01-12 14:30:00+00:00,260.35,261.30,256.80,259.41,8505619
2026-01-12 15:30:00+00:00,260.23,260.45,259.05,260.36,3280015
2026-01-12 16:30:00+00:00,260.61,261.11,259.71,260.23,2709473
2026-01-12 17:30:00+00:00,260.89,261.30,260.35,260.60,2160352
2026-01-12 18:30:00+00:00,260.64,260.94,260.19,260.89,1974059
2026-01-12 19:30:00+00:00,260.97,261.19,260.49,260.65,2654547
2026-01-12 20:30:00+00:00,260.21,261.13,260.01,260.96,2380012
2026-01-13 14:30:00+00:00,260.09,261.81,258.39,258.72,8478567
2026-01-13 15:30:00+00:00,259.91,260.28,259.49,260.14,2608808
2026-01-13 16:30:00+00:00,260.84,261.16,259.85,259.90,2483937
